Domain,LinkedIn Company URL,Twitter URL,Company Name,Last Funding Type,City,Description,Full Description,Category 1,Category 2,Category 3,Last Funded Date,CB Rank
https://suslab.net,https://www.linkedin.com/company/sustainablelabinc,https://x.com/Suslab1,Sustainable Lab,Venture,Tokyo,Sustainable Lab is a data bank that specializes in ESG for institutional investors and enterprises to accelerate green transformation.,"Sustainable Lab is a data bank that specializes in ESG for institutional investors and enterprises to accelerate green transformation. The company's AI-powered sustainability databank employs internationally recognized indicators as well as reported data to quantify non-financial data, which is then frequently discussed in qualitative terms, allowing businesses to use big data and develop sustainable business practices. 

Sustainable Lab was established in 2019 and is based in Tokyo, Japan.",Artificial Intelligence (AI),FinTech,Information Services,2020-08-13,301682
http://myplutocard.com,https://www.linkedin.com/company/plutocard,https://twitter.com/plutocardapp,PlutoCard,Series A,New York,PlutoCard provides AI-based instant credit rating for tradeline originations with partnership with Mastercard.,"PlutoCard provides AI-based Credit Rating coupled with Face Recognition and Digital Biometrics technology with applications in credit originations, payment authorizations and security.",Artificial Intelligence (AI),FinTech,Machine Learning,2020-12-01,302973
http://www.wondertech.ai/,https://www.linkedin.com/company/wonder-technology,,Wonder Technology,Venture,Singapore,Wonder Tech Revolutionizing Mental Health with Wonder SAFE Voice AI.,"Wonder Tech
Revolutionizing Mental Health with Wonder SAFE Voice AI.

Our Secure, Accurate, Fast & Effective 
voice biomarker technology empowers full cycle of mental health solutions from screening, monitoring & personalized solutions for healthcare platforms, online hospitals, employee benefit programs, production safety, and insurance providers.",Analytics,Artificial Intelligence (AI),Mental Health,2018-01-01,303153
http://www.adazza.com/,https://www.linkedin.com/company-beta/7596636,,Adazza,Seed,San Francisco,SaaS analytics for business users in the telecom industry.,"Telecoms power the fabric of daily modern life for people around the world, but they are still stuck using archaic software built in the 90s.

​Adazza is bringing machine learning to telecoms by taking advantage of the massive advancements in cloud infrastructure and computing power to solve real business problems like customer churn.",Analytics,Big Data,Enterprise Software,2015-08-04,303269
https://www.infinilytics.com,https://www.linkedin.com/company/2838643/,https://twitter.com/infinilytics,Infinilytics,Seed,Pleasanton,Infinilytics is a software company that provides AI-based insights and patterns.,"Infinilytics provides Cloud based AI insights and analytics from unstructured data to Insurance industry. 
Infinilytics introduces Insurance industry's first of its kind Insights Engine. Charlee Insights Engine has 3000+ pre-built insights and domain specific NLP models trained over 35M claims and claim documents. Charlee Search helps claims staff quickly discover high risk entity topic patterns and trends from all data including unstructured, starting with a simple semantic search. Search to patterns in minutes!
Charlee Insights and Analytics helps optimize claims process, costs and manage litigation and severity efficiently.",Analytics,Artificial Intelligence (AI),B2B,2018-01-01,303362
https://blackfishid.com,https://www.linkedin.com/company/blackfishid,,BlackfishID,Seed,Barcelona,AI Content Recognition and Cyber Protection Company,"BlackfishID democratizes cybersecurity, making protection accessible to all users. We are committed to creating customized security solutions, adaptable to individual needs, and emphasizing inclusivity across our range of packages. Dedicated to a sustainable cybersecurity model, BlackfishID is committed to ensuring high-level security for everyone.",Artificial Intelligence (AI),Cyber Security,Machine Learning,2023-04-10,303631
http://www.mtsilicon.com/,,,MetaSilicon,Series A,Shanghai,MetaSilicon is an edge computing chip design business dedicated to creating an intelligent environment.,MetaSilicon’s focus on edge computing could make a significant impact in various industries by enabling faster data processing closer to where it’s generated.,Artificial Intelligence (AI),Augmented Reality,Automotive,2025-01-17,303877
https://www.joinrooster.co.uk,https://www.linkedin.com/company/11841308,https://twitter.com/gogorooster,Rooster Insurance,Seed,London,Rooster Insurance is an insurance company that offers car insurance services.,"Fair priced car insurance for good drivers, regardless of age. Unlike traditional insurers who base prices on demographics, Rooster is different. We base prices on how you actually drive. Just download the app, drive for 3 – 4 weeks & get a fair quote.",Artificial Intelligence (AI),Auto Insurance,InsurTech,2020-12-01,303884
https://www.riact.eu/,https://www.linkedin.com/company/riact-robotics,,RiACT,Venture,Copenhagen,RiACT provides a universal operating system for industrial robots as the interface between robotic hardware and intelligent robot.,RiACT provides a universal operating system for industrial robots as the interface between robotic hardware and intelligent robot applications.,Artificial Intelligence (AI),Robotics,Software,2023-10-12,303906
https://methodsurgical.cloud/,,,Method AI,Seed,Boston,Method AI is developing an AI-backed surgical navigation platform.,Method AI is developing an AI-backed surgical navigation platform to drive improved patient outcomes for robotic surgical oncology procedures.,Artificial Intelligence (AI),Health Care,Medical,2023-04-03,303950
https://www.jobster.io,https://www.linkedin.com/company/jobster-io/,,Jobster.io,Seed,Toronto,"Jobster is an AI platform that matches the right people to the right jobs, saving time for candidates and recruiters.","Recruiting is like dating, it is hard to find the right match. Jobster.io is an NLP-based resume screening tool to identify potential job candidates and rank them based on defined sets of matching criteria extracted from job postings.

Jobster.io is an Artificial Intelligence platform that uses the latest technologies (Machine Learning, Natural Language Processing, Knowledge Map, Predictive Analytics) to connect the right people to the right jobs, saving time for both the candidates and the recruiters. Jobster reviews 1000 resumes in 10 seconds, helping to quickly narrow down options to find the best matches between job openings and applicants; it then automatically identifies and reaches out to high-match candidates. Jobster’s AI is continually learning users’ preferences in order to deliver relevant, high-quality results.",Artificial Intelligence (AI),Machine Learning,Software,2014-08-08,304363
https://www.stitchedinsights.com/,https://www.linkedin.com/company/stitchedinsights/,,Stitched Insights,Seed,San Mateo,Stitched Insights AI integrates organic customer interactions in real-time.,,Artificial Intelligence (AI),Machine Learning,Market Research,2024-10-01,304388
https://www.nexqt.com/,https://www.linkedin.com/company/nexqt/,,Nexqt,Seed,Paris,Nexqt is an AI-powered carbon monitoring platform designed to turn untapped data streams and carbon cycle science into actionable insights.,,Artificial Intelligence (AI),Carbon Capture,Environmental Consulting,2023-01-01,304826
https://www.corca.ai/,https://www.linkedin.com/company/corca-ai/?originalSubdomain=kr,,Corca AI,Seed,Seoul,Developer of an AI-based e-commerce advertisement recommendation model designed to provide advertisement recommendation services.,,Artificial Intelligence (AI),Software Engineering,,2022-12-06,304874
http://www.gomixfit.com,https://www.linkedin.com/company/mixfitnutri/,https://twitter.com/gomixfit,Mixfit,Series A,Boston,"The first real-time delivery system for personalized nutrition via hardware, software, and formulation innovation.","Mixfit is a digital health company that designs nutritional experiences to encourage lasting, positive changes in health behavior. The company leverages nutrition science, artificial intelligence through predictive modeling and machine learning along with digital health technologies in developing its health data platform and smart countertop nutrient delivery device, providing consumers with personalized nutritional drinks and wellness-related insights based on their unique health data.

Established in 2015, Mixfit is privately held and headquartered in Boston.",Artificial Intelligence (AI),Dietary Supplements,Hardware,2018-07-02,305045
https://www.inspora.com/business,https://www.linkedin.com/company/inspora,,Inspora,Seed,Berlin,The digital shopping assistant for fashion brands & retailers,"Until now, online shops haven't been able to offer the level of personalized fashion advice available in brick-and-mortar stores.

Inspora brings fashion guidance to every online shop, with a digital shopping assistant that automatically leads each individual customer through the shopping process - from finding the right style to searching for outfits and products to checking out. The result: satisfied customers and more sales for online shops.

Brands and retailers can integrate Inspora into their online shop as a chat widget, tailored exclusively to their functional requirements, product range and branding. 

Inspora is the first solution developed specifically for the fashion industry, using artificial intelligence and chatbot technology, that draws on the digitalized knowledge of hundreds of human personal stylists, allowing fully automatic fashion advice to be offered for the first time.

The German Federal Ministry for Economic Affairs awarded Inspora with the EXIST Business Start-up Grant for its innovative technology.

- Tagesspiegel: ""What on earth am I going to wear? Inspora provides fashion-conscious women with the answer to this question with the help of artificial intelligence.”

- Berliner Zeitung: “Chatting with Inspora is fun and a useful source of inspiration for women of all ages.“

- Handelsblatt: ""It took six months to develop the algorithm, which drew on the experience of over 100 human stylists.""​

- The Federal Government: ""Inspora is in fact a machine. Nevertheless, it is a likeable fashion fanatic and personal assistant – thanks to artificial intelligence (AI).""​",Artificial Intelligence (AI),E-Commerce,Fashion,2017-08-20,305190
https://www.prewarp.co/,https://www.linkedin.com/company/prewarp/,,PreWarp,Seed,London,PreWarp is engaging in providing a software solution base on AI product sampling.,"PreWarp is engaging in providing a software solution base on AI product sampling. It provides a platform to launch, monitor, and replenish the products. It features of the solution are product decisions, price setting, enabling real-time sell-through forecasts, and optimization of markdown investments.",Artificial Intelligence (AI),Computer,Computer Vision,2021-03-30,305241
https://www.thesimulation.co/,https://www.linkedin.com/company/fable-simulation/,https://twitter.com/fablesimulation,Simulation,Venture,San Francisco,Simulation redefines the contours of existence conjuring a universe where the line between the physical and the virtual blurs into oblivion.,,Artificial Intelligence (AI),Information Technology,Virtual Reality,2019-01-01,305745
http://dinoplus.ai/,https://www.linkedin.com/company/dinoplusai,,DinoPlusAI,Seed,Fremont,"DinoPlusAI produces AI processors for 5G, edge cloud, autonomous vehicles, and data centers.","DinoPlusAI is a latency-optimized AI processor for 5G, edge cloud, autonomous vehicles, and data centers. They design and manufacture AI processors and the software to run them in data centers, as well as the necessary software to run them.",Artificial Intelligence (AI),Machine Learning,Software,2018-05-19,305897
https://getjai.com,https://www.linkedin.com/company/hire-jai/,https://x.com/getjaiofficial,JAI,Seed,São Paulo,"JAI provide relevant product recommendations, behavioral lookalikes, and new product analytics.",,Artificial Intelligence (AI),Machine Learning,Real Time,2022-01-01,306776
https://orthodox.ai,https://www.linkedin.com/company/orthodox,https://twitter.com/orthodoxai,orthodox.ai,Venture,Palo Alto,"Orthodox - The Document Intelligence Platform. We're transforming how companies manage legal and corporate records, using AI and automation.","Orthodox - The Document Intelligence Platform. Orthodox is transforming how companies manage their important legal and corporate records, using artificial intelligence and automation.

With Orthodox you never have to worry about your company's legal and corporate records. They are always organized, searchable and secure.",Collaboration,File Sharing,Information Technology,2021-01-01,306848
https://www.jwai-tech.com/,,,Jingwu Smart,Series A,Shanghai,"Jingwu Smart is a robotics and AI company providing robot products in areas like hotels, catering, medical, and banking.","Jingwu Smart is a robotics and AI company providing robot products in areas like hotels, catering, medical, and banking.",Artificial Intelligence (AI),Autonomous Vehicles,Robotics,2022-11-30,307074
https://www.reachr.com.br/,https://www.linkedin.com/company/reachr-recrutamento/,,Reachr,Venture,São Paulo,"Reachr uses artificial intelligence, machine learning, and know-how in recruitment to simplify a company's selection processes.","Reachr uses artificial intelligence, machine learning, and know-how in recruitment to simplify a company's selection processes. The company was founded in 2016 and is based in São Paulo, Brazil.",Artificial Intelligence (AI),Employment,Machine Learning,2022-07-01,307264
http://pisiq.com,http://linkedin.com/company/pisiq/,http://twitter.com/officialpisiq,PISIQ,Seed,Dubai,PISIQ focuses on incubating potential talents and startups that help contribute to gratifying people's lives.,PISIQ is an R&D Group that focuses on incubating potential talents and Startups that help contribute to gratifying people's lives.,Advanced Materials,Artificial Intelligence (AI),Industrial,2018-12-19,307304
https://en.deepnoid.com/,https://www.linkedin.com/company/deepnoid/,,DeepNoid,Seed,Seoul,DeepNoid is a platform for artificial intelligence development.,"DeepNoid provides a range of artificial intelligence solutions, such as industrial artificial intelligence, artificial intelligence security solutions, artificial intelligence in medicine, artificial intelligence in education, and more.",Artificial Intelligence (AI),Machine Learning,Medical,2020-12-21,307424
https://etherscore.network/,https://www.linkedin.com/company/etherscore,https://twitter.com/EtherScore,Onchained Lab (EtherScore),Seed,Paris,Blockchain reputation system,"Onchained lab is the company behind EtherScore, a decentralized reputation system. Blockchain users can earn NFT badges based on their past actions, such as the number or type of transactions executed on a DeFi platform, early participation in a project, or governance of a DAO. Other Dapps can then use the badge information to certify a user's involvement, statistics, or experience on a specific platform. Based on these addresses, protocols can more efficiently distribute their incentives to their trusted users, such as discounts on services provided, access to events or exclusive features (airdrops, ICO whitelists, better credit line, voting power).",Artificial Intelligence (AI),Blockchain,Consumer Reviews,2022-09-30,307488
https://www.echooo.xyz/,,https://twitter.com/echooo_wallet,Echooo,Seed,Singapore,"Echooo is a crypto wallet platform that specializes in multi-layer security infrastructure, embedded smart AI engines, and smart contracts.",,Artificial Intelligence (AI),Cryptocurrency,Security,2024-01-01,308222
https://floorsight.ai,https://www.linkedin.com/company/floorsight-inc,,FloorSight,Seed,Boston,SaaS Manufacturing Analytics,"FloorSight is a venture-backed manufacturing analytics company that digitizes the factory floor. Using machine learning and sensor technology, we provide real-time factory visualization tools that can monitor machines remotely and provide instant analytics around OEE/PE, job efficiency, and other key utilization and efficiency metrics. Our solution gets deployed in minutes, can deliver double-digit efficiency gains within days of installation, and can fundamentally transform how manufacturers view and optimize their productivity. Leading manufacturers across verticals have already implemented FloorSight technology in sites around the world.",Analytics,Big Data,Machine Learning,2020-10-19,308435
https://www.flypilota.com,https://www.linkedin.com/company/flypilota/,https://twitter.com/flypilota,Pilota,Seed,New York,Pilota leverages machine learning to predict flight disruptions and automatically rebook travelers' flights ahead of time.,"Pilota leverages machine learning to predict flight disruptions, and proactively and automatically rebook travelers' flights for free. Using Pilota, our clients can take proactive measures and allocate their operational resources accordingly.",Air Transportation,Computer,InsurTech,2019-12-19,309062
https://www.clearblow.com,https://www.linkedin.com/company/clearblow,,Clearblow,Seed,San Francisco,Clearblow is a health technology company.,,Health Care,Predictive Analytics,,2023-10-30,309259
http://visualrevenue.com,http://www.linkedin.com/company/visual-revenue-inc,http://twitter.com/VisualRevenue,Visual Revenue,Series A,New York,Visual Revenue is a real-time predictive analytics platform developing a suite of tools providing decision support for editors content.,"Founded in 2010, Visual Revenue, Inc. builds a real-time predictive analytics platform that makes human editors the most powerful force in today’s data-driven newsrooms. This helps media organizations to distinguish their brands. 

The Visual Revenue Platform is the only real-time analytics solution that is designed specifically to enhance the hand of editors in data driven newsrooms. It enables editorial judgment and decision-making to be enhanced (not replaced) by a suite of tools that provide real-time decision support for editors and producers of content. Each feature is specially tailored to reduce the complexity of managing content and increase audience engagement across a publisher’s web properties, while maintaining their distinctive editorial voice.

On March 7, 2013, the company was acquired by Outbrain.",Analytics,Enterprise Software,Predictive Analytics,2012-01-26,309903
http://www.ifuturerobotics.com/,https://www.linkedin.com/company/13346213/,https://www.twitter.com/arkrobot,iFuture Robotics,Seed,Bangalore,iFuture Robotics a leading industrial Robotics company building cutting edge next generation of Robots for Smart Logistics.,"iFuture Robotics a leading industrial Robotics company building cutting edge next generation of Robots for Smart Logistics. In 2016, They won the QPrize - Make In India contest adjudged as the top hardware start up of India #QPrize2016. They were also featured as the League of 10 by NASSCOM among the Emerging 50 product companies in India. #NPC2016",Artificial Intelligence (AI),Industrial Automation,Logistics,2018-01-01,310198
http://www.efficienciaenergetica.com/,https://www.linkedin.com/company/2803786,https://twitter.com/effilogics,Effilogics Technologies,Seed,Barcelona,Effilogics Technologies provides a unique energy management software.,"Effilogics improves business efficiency by making a deep analysis of their energy-related information. Effilogics provides a full-featured energy management platform based on big data, predictive analytics and IoT technologies.

Effilogics' SaaS platform is transforming three type of businesses: 

- Enterprises: real time data analysis allows their operational teams to plan and quantify energy savings and improve sustainability actions.

- Utilities and energy retailers: energy business intelligence tools allow sales teams to improve customer acquisition efficiency, prioritize sales leads, reduce churn rate and become trusted partners of their customers. 

- Energy-related service providers such as ESCOs, Facility Management or HVAC and Lighting vendors: submetering and detailed energy reports allow sales teams to quantify and demonstrate savings and return on investment to their leads.

Effilogics allows energy and water cost reduction by providing detailed information about where, how much and how to reduce expenses, but also analyzing the information, giving recommendations, assisting in the decision making process and enforcing the policies and actions previously determined.

Founded in 2011 as spinoff from a technological R&D center, Effilogics is headquartered in Barcelona and has its main customers in Europe and is now expanding to America.",Analytics,Energy Efficiency,Energy Management,2013-12-01,310301
http://unata.com,https://www.linkedin.com/company/unata-inc-,http://twitter.com/Unata,Unata,Seed,Toronto,"Unata is a platform that provides Omni-commerce for retailers, connecting digital touchpoints to personalize shoppers’ experiences.","Unata powers the future of 1-to-1 omni-commerce for retailers, interconnecting all digital touchpoints including circulars, ecommerce, loyalty programs and beacons through an omni-channel experience that links web, mobile, email and more. 

Unata’s award-winning platform integrates with a retailer's ERP/POS/loyalty systems and leverages their data with our machine learning recommendation technology to ensure true personalized shopper experiences, thereby increasing customer loyalty and spend.",Analytics,E-Commerce,Loyalty Programs,2015-01-12,310360
https://www.unifai.fr,https://www.linkedin.com/company/unifai,https://twitter.com/UNiFAi_app,Unifai,Seed,Paris,"Unifai is an AI platform that automatically normalizes, enhances, and categorizes marketplace, e-tailer, and distributor product data.","Unifai is an AI platform that automatically normalizes, enhances, and categorizes marketplace, e-tailer, and distributor product data.",Artificial Intelligence (AI),Enterprise Applications,SaaS,2022-03-01,310522
https://www.maggu.ai/,https://www.linkedin.com/company/maggu,,Maggu,Seed,São Paulo,Maggu is a medical company that uses artificial intelligence to make pharmaceutical retail service useful.,,Artificial Intelligence (AI),Pharmaceutical,Retail,2024-11-01,310890
https://segmento.ru,https://www.linkedin.com/company/rutarget/,,Segmento,PE,Moscow,Segmento is an automated online marketing platform for business growth.,"Segmento is a major Russian programmatic platform, which employs machine learning technology to target digital advertising. The company was founded by three partners in 2011: Eugene Legkiy, Roman Nester and Kirill Safonov. After the sale of the controlling stake to Sberbank in 2015, all the founders remained at the company to develop its business and technology. Segmento uses depersonalised data about 84 million clients of Sberbank and their online behaviour data in order to deliver advertising in real time through all types of devices. The company’s solutions enable big business to interact with potential clients through any channel and measurably improve sales.",Advertising,Machine Learning,Marketing,2016-12-20,310952
https://www.moxly.io/,https://www.linkedin.com/company/nwicode/,https://twitter.com/nwicode,Moxly,Seed,New York,Development of a framework for creating mobile apps without code Moxly. Implementation and training using artificial intelligence.,"Today, the skill of coding prevents billions of people from bringing their ideas to life. We believe this needs to change. We believe anyone should be able to create an app regardless of their technical expertise.

Build cross-platform Ionic mobile apps visually using Moxly
Moxly is an online no-code platform that empowers people to build native mobile apps visually, enabling quick iteration. Unlike other no-code tools, Moxly makes it easy to view and export clean Ionic code that can be customized.",Apps,Artificial Intelligence (AI),Information Services,2021-05-30,311597
https://rupie.io,https://www.linkedin.com/company/rupienetwork,https://twitter.com/rupienetwork?lang=en,Rupie Network,Seed,San Francisco,"Rupie is an AI driven, community-focused talent-gig matching platform for building video games.","Rupie is an AI driven, community-focused talent-gig matching platform for building video games. Whether you are an individual or a full studio, Rupie will connect you to vetted talent/gigs, give accurate cost and time projections, as well as facilitate project negotiation/coordination. We handle all the back office legwork so you can focus on doing what you do best: creating incredible game experiences.”",Artificial Intelligence (AI),Developer Platform,Developer Tools,2020-04-10,311959
https://www.sypht.com/,https://www.linkedin.com/company/sypht,,Sypht,Seed,Sydney,Sypht makes ai simple. Helping businesses unlock more value from their unstructured data.,"Sypht’s AIaaS platform unlocks value through instant, accurate, & adaptive data extraction and understanding. 
Sypht accelerates client’s digital transformation efforts and ROI by focusing on four key value levers - Intelligent Automation, Improved Accuracy, Intuitive Augmentation & Instant Adaptiveness.

We make ai simple and simply remarkable ai.",Artificial Intelligence (AI),Data Center,Document Preparation,2021-04-08,312134
https://radiancelabs.com/,https://www.linkedin.com/company/radiance-labs/,https://twitter.com/botcommerce,Radiance Labs,Seed,San Mateo,Radiance Labs is an AI-driven messaging platform built for e-commerce brands and retailers.,,Artificial Intelligence (AI),E-Commerce,Marketing,2017-08-23,313752
http://globr.launchrock.com,https://www.linkedin.com/company/5298068?trk=tyah&trkInfo=idx%3A1-1-1%2CtarId%3A1422940009857%2Ctas%3AGlobr+,https://twitter.com/@GlobrSocial,Globr messenger,Seed,London,Chat freely with friends and family in any language.,"Globr is the  language translating instant messenger powered by their patented H.A.L.O. technology.
Full instant messaging app that allows users receive all incoming messages in their preferred language instantly.",Apps,Information Technology,Messaging,2015-09-10,314398
http://www.incus.com.cn,,,Incus,Series A,Shenzhen,Incus provides unique audio technology and product solutions.,Incus is revolutionizing the hearing aids industry with devices 10 times better but 10 times cheaper! This is possible through (1) our Patented invention; (2) Social Media Sales; (3) syn-ergy with elderly service providers; and (4) partnership with local health authorities. Incus also li-censes the Patented technology to related audio industry for a stable cash flow.,Digital Entertainment,Health Care,Internet of Things,2024-01-31,314847
https://talktospot.com/,https://www.linkedin.com/company/talktospot/,https://twitter.com/talk2spot,Spot,Seed,San Francisco,Chatbot process automation for sensitive workplace reports and complaints,"Spot helps organizations build custom chatbots for sensitive reports, complaints, and other internal 1:1 conversations. Employees can use Spot to speak up about harassment & discrimination, bullying, misconduct, policy violations, and other inappropriate behavior. Designed for HR and Compliance teams..

Spot was founded in 2017 and is based in San Francisco and Berlin.",Artificial Intelligence (AI),Chatbot,Compliance,2020-01-01,314957
https://mentalgramonline.com/,https://www.linkedin.com/company/mentalgram/,,Mentalgram,Seed,Buenos Aires,Mentalgram is a mental health platform promoting treatment adherence with precise referrals via a mandatory intake interview.,"Mentalgram is a mental health platform that offers psychology, psychiatry, and nutrition sessions in Spanish. It promotes treatment adherence through precise referrals via a mandatory intake interview.",Elder Care,Health Care,Machine Learning,2024-04-01,316225
https://www.makila.ai,https://www.linkedin.com/company/makila-ai,https://twitter.com/makilaai,MAKILA,Venture,Montréal,MAKILA is specializing in simulation and predictive analysis solutions.,"MAKILA is specializing in simulation and predictive analytics solutions. Using all artificial intelligence levers, it offers business solutions based on multisource data related to financial, human, and operational functions. Data analysis and modeling allow Makila to generate concrete and relevant information to aid better decision-making. Makila’s solution covers all aspects of simulations and predictive analysis related to the financial health of the company, business performance, commissions, headcount, compensation, professional equality, and payroll.

Established in Canada and France by Alain Latry in 2018, Makila offers simulation and predictive data analysis solutions, integrating all the levers of artificial intelligence. The founders are supported by a team of experts specializing in artificial intelligence, user experience, data security, and governance, as well as cloud technologies.",Analytics,Artificial Intelligence (AI),Predictive Analytics,2023-04-14,316340
https://dxchain.com,https://www.linkedin.com/company/28172576,,DxChain,Seed,San Jose,DxChain is a big data and machine learning network powered by a computing-centric blockchain.,"DxChain builds a development platform that supports smart contracts and the cross-chain ecosystem, and creates the public chain for dapps while ensuring security and scalability. They optimize from the interface layer, consensus layer, core layer, and service application layer to better ensure the processing speed of the contract.",Artificial Intelligence (AI),Big Data,Machine Learning,2019-01-01,316502
http://www.wishupon.app,https://www.linkedin.com/company/wishupon,https://twitter.com/@shopwishupon,"WISHUPON, Inc.",Seed,Seoul,WISHUPON is a universal shopping wishlist.,"WISHUPON is a Commerce AI startup. We are making a universal shopping wishlist app which is Pinterest for shoppers. We allow you to create and save their wishlist in one place from any online stores. Also, you could get sale alerts for your wishlist. 

We are at STATION F in Paris.",Apps,Artificial Intelligence (AI),E-Commerce,2019-01-21,317481
http://www.whitetruffle.com,http://www.linkedin.com/company/whitetruffle,http://twitter.com/whitetruffle,Whitetruffle,Seed,San Francisco,Whitetruffle is a recruiting platform that employs matching technology to pair up qualified candidates with suitable job prospects.,"Whitetruffle matches tech talent with their dream jobs using advanced machine learning algorithms. 

Whitetruffle’s name stems from ""white truffle hunting"", drawing similarities between candidate sourcing and the hunt for that gourmand “jewel”, the white truffle, buried deep within certain forests in Italy or France. 

Established in 2011, Whitetruffle is privately held and headquartered in San Francisco, California.  Investors include Jerry Yang (AME Cloud Ventures), Scott Banister, Morado Ventures, Kima Ventures, and other angel investors.  

For more information and to register, visit www.whitetruffle.com.",Artificial Intelligence (AI),Employment,Machine Learning,2012-10-01,318062
http://britehealth.co/,https://www.linkedin.com/company/brite-health,https://www.twitter.com/britehealth,Brite Health,Seed,Palo Alto,Brite Health is an AI platform for drug development.,Brite Health is an AI platform for drug development.,Artificial Intelligence (AI),Biotechnology,Data Visualization,2019-07-16,318632
http://www.exposebox.com,https://www.linkedin.com/company/exposebox/,,Exposebox,Series A,Tel Aviv,The personalization engine powered by deep learning turns data into powerful user journeys that convert.,"Exposebox utilizes AI-based insights and machine learning to create personalized user journeys driven by your user data. Use our platform to better engage your users and transform them into shoppers. Deliver a personalized user experience across social media, emails, SMS, and onsite experiences. Automate and optimize your campaigns on different channels around specific triggers and segments. Try Exposebox today to dramatically increase engagement, ROI, and boost your revenue.",Artificial Intelligence (AI),Digital Marketing,Email Marketing,2017-01-05,318690
http://consiliumcrypto.ai/,https://www.linkedin.com/company/consilium-crypto/,https://twitter.com/consiliumcrypto,Consilium Crypto,Venture,Toronto,Consilium Crypto offers an institutional-grade data and analytics for the digital asset markets.,"Consilium Crypto offers an institutional-grade data and analytics for the digital asset markets.

Consilium Crypto provides insights from an ocean of Digital Asset information to provide with a data-driven edge. The company provides clients with Actionable Insights by tapping into specialized data feeds; including market data, news, indexes and reference rates, and alternative data. The Pulse provides market leaders with automated custom reporting powered by AI and NLP to help traders make smart decisions in volatile markets.",Analytics,Artificial Intelligence (AI),Blockchain,2020-01-01,318720
https://laboro.ai/,https://www.linkedin.com/company/laboroai/,https://x.com/laboroai,Laboro.AI,Series A,Tokyo,Laboro.AI is an AI company that develops and provides custom-made AI and machine learning technology solutions to corporate businesses.,Laboro.AI provides custom AI development and typical solution services. They are state-of-the-art artificial intelligence and machine learning technology made accessible to everyone to drastically change the way business is operated. They support the creation of innovation in industries and companies with the power of AI.,Artificial Intelligence (AI),Business Information Systems,Cloud Management,2022-09-14,319266
http://www.zumata.com,https://www.linkedin.com/company/zumata,,Zumata,Seed,Singapore,"Zumata is the leading AI and Big Data technology company, offering AI Chatbot Solution to enhance customer experience and boost productivity","Zumata is the leading AI and Big Data technology company, offering AI Chatbot Solutions to enterprises to enhance customer experience and automate work processes to boost productivity. 
We have developed and delivered AI Chatbot solutions for Financial Services sector and Hospitality (hotel, travel, MICE) sector.",Artificial Intelligence (AI),Chatbot,Hospitality,2018-01-24,319779
https://www.alphaquants.co/,https://www.linkedin.com/company/alpha-quants/,https://twitter.com/alphaquants,Alpha Quants,Seed,London,Alpha Quants is a quantitative consultancy providing innovative technological solution for the financial sector.,"Alpha Quants is a quantitative risk management and data science firm specialised in financial technologies. They provide cutting edge technology for the financial sector using mathematical and artificial intelligence methods. Their quantitative analysts have decades of experience in investment banks and investment management firms. Alpha Quants is an quantitative finance consultancy and technology firm. They are specialised in two area; quantitative research and data analytics. They have an excellent track record having consulted top investment firms, insurance companies and provided technology solution to their clients. ",Artificial Intelligence (AI),Banking,Consulting,2016-01-01,319822
,https://www.linkedin.com/company/getware/,,Getware,Seed,Toronto,Getware is a SAAS company that offers an Ai platform for understanding and taking action on customer feedback.,,Artificial Intelligence (AI),CRM,Customer Service,2023-01-01,319863
https://www.autoxing.com,https://www.linkedin.com/company/autoxing,https://x.com/AutoXing_,AutoXing,Series B,Beijing,AutoXing is an intelligent robotics company that specializes in the development of automatic unmanned commercial robots.,AutoXing is an intelligent robotics company that specializes in the development of automatic unmanned commercial robots with autonomous driving technology.,Machinery Manufacturing,Robotic Process Automation (RPA),Robotics,2024-07-22,319903
https://www.synkrino.bio/,,,Synkrino Biotherapeutics,Seed,Berkeley,Synkrino Biotherapeutics is a biotech platform that discovers and develops novel drug targets directly from the immune system of patients.,"Synkrino Biotherapeutics is a biotech platform that discovers and develops novel drug targets directly from the immune system of patients. The platform is providing monitoring for pediatric rheumatologists for life-threatening conditions. It is currently building a rapid, portable field test for the RNA virus 2019-nCoV/COVID-19, adapting its existing analytic protocols for community public health screening.

Synkrino Biotherapeutics' therapeutics use AI + Immunology Discovery Engine (AIDE Engine) which applies neural networks and machine learning to measure the immune tissue from patients to repeatably discover novel and biologically-valid drug targets, enabling healthcare providers to cure their patients and improve their lives.",Artificial Intelligence (AI),Biotechnology,Health Care,2018-08-23,321457
http://topos.com,https://www.linkedin.com/company/topos.ai,https://www.twitter.com/topos_ai,Topos,Seed,New York,"Topos creates location intelligence products that provide new social, cultural, and business insights about neighborhoods and cities.","Topos creates location intelligence products that provide new social, cultural, and business insights about neighborhoods and cities.",Artificial Intelligence (AI),Big Data,Business Intelligence,2018-11-06,322462
https://keywise.tech,https://www.linkedin.com/company/keywise-ai,https://twitter.com/KeyWiseAI,KeyWise AI,Seed,Chicago,KeyWise AI develops an artificial intelligence software tracks brain function objectively and precisely.,KeyWise AI develops an artificial intelligence software tracks brain function objectively and precisely. The company was founded in 2019 by Raeanne C. Moore.,Artificial Intelligence (AI),Machine Learning,Software,2022-04-04,322594
